Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TGI,"Triumph Group, Inc.",35.85,1768014127,n/a,1996,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tgi
TROX,Tronox Limited,4.04,467314055.8,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",23.46,984567802,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi
TRUP,"Trupanion, Inc.",8.5,240380391,n/a,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup
TNP,Tsakos Energy Navigation Ltd,6.79,593029447.1,n/a,2002,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tnp
TNPB,Tsakos Energy Navigation Ltd,24,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnpb
TNPC,Tsakos Energy Navigation Ltd,23.787,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnpc
TNPD,Tsakos Energy Navigation Ltd,21.5368,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tnpd
TUMI,"Tumi Holdings, Inc.",16,1086082496,n/a,2012,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tumi
TUP,Tupperware Brands Corporation,50.57,2546541808,n/a,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,8.02,7057600000,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tkc
TKF,"Turkish Investment Fund, Inc. (The)",7.36,38109079.04,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/tkf
TRQ,Turquoise Hill Resources Ltd.,2.14,4306352964,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,14.99,735599922.9,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc
TWTR,"Twitter, Inc.",19.98,13645274127,n/a,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,8.23,2996174098,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/two
TYC,Tyco International plc,30.27,12796821063,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tyc
TYL,"Tyler Technologies, Inc.",160.63,5451621570,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",52.3,19123770307,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsn
TSNU,"Tyson Foods, Inc.",59.71,0,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/tsnu
USB,U.S. Bancorp,39.7,69442329361,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb
USBA,U.S. Bancorp,796.98,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usba
USBH,U.S. Bancorp,21.8,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usbh
USBM,U.S. Bancorp,28.58,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usbm
USBN,U.S. Bancorp,26.76,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usbn
USBO,U.S. Bancorp,25.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usbo
USPH,"U.S. Physical Therapy, Inc.",51.09,634595889.3,n/a,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",17.98,959847196.8,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca
UBS,UBS AG,17.37,65186854944,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/ubs
UBSD,UBS AG,18.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubsd
UCP,"UCP, Inc.",6.61,52976069.74,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/ucp
UGI,UGI Corporation,33.43,5764782962,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ugi
UPL,Ultra Petroleum Corp.,2.16,331027598.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
UGP,Ultrapar Participacoes S.A.,13.96,7767415140,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",9.75,263365020.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/umh
UMHA,"UMH Properties, Inc.",25.81,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umha
UMHB,"UMH Properties, Inc.",26.4619,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/umhb
UA,"Under Armour, Inc.",75,16186191300,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/ua
UFI,"Unifi, Inc.",26.38,469741326.4,n/a,n/a,Consumer Non-Durables,Textiles,http://www.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,100.61,2023160755,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/unf
UN,Unilever NV,40.47,1.22417E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/un
UL,Unilever PLC,40.45,1.14922E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,73.86,63085350027,n/a,n/a,Transportation,Railroads,http://www.nasdaq.com/symbol/unp
UIS,Unisys Corporation,9.76,487353058.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/uis
UNT,Unit Corporation,9.43,475407867.4,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/unt
UAL,"United Continental Holdings, Inc.",51.89,19345124703,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ual
UDR,"United Dominion Realty Trust, Inc.",35.99,9429928380,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr
UMC,United Microelectronics Corporation,1.69,4264470288,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/umc
UPS,"United Parcel Service, Inc.",91.39,81375001901,n/a,1999,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",61.81,5737720993,n/a,1997,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,37.43,3154881911,n/a,1988,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.32,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.42,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,25.09,0,n/a,2015,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/uzc
X,United States Steel Corporation,7.04,1029767460,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/x
UTX,United Technologies Corporation,90.4,80186692705,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,110.16,1.04994E+11,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,35.95,502703337.9,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/utl
UNVR,Univar Inc.,15.05,2076267298,n/a,2015,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/unvr
UAM,Universal American Corp.,6.08,510874152.3,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/uam
UVV,Universal Corporation,51.6,1172220317,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,49.17,655234158.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",112.38,11066343933,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,20.01,712361582.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,3.57,86512866.72,n/a,2003,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/uti
UNM,Unum Group,30.42,7405670060,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/unm
UE,Urban Edge Properties,22.42,2226107830,n/a,2015,Finance,Real Estate,http://www.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,18.79,673988074.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,17.7,634890309.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ubp
UBPF,Urstadt Biddle Properties Inc.,26.49,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubpf
UBPG,Urstadt Biddle Properties Inc.,26.68,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubpg
USAC,"USA Compression Partners, LP",11.09,572705321.8,n/a,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",119,1519576569,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/usna
USDP,USD Partners LP,6.84,142696695.6,n/a,2014,Transportation,Railroads,http://www.nasdaq.com/symbol/usdp
USG,USG Corporation,21.76,3169241271,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/usg
BIF,"USLIFE Income Fund, Inc.",7.35,187392549.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bif
VFC,V.F. Corporation,58.22,24819714696,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vfc
EGY,Vaalco Energy Inc,1.46,85269756.78,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",120.59,4370197156,n/a,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn
VALE,VALE S.A.,2.6,13398774808,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale
VALE.P,VALE S.A.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vale.p
VRX,"Valeant Pharmaceuticals International, Inc.",91.06,31068851276,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrx
VLO,Valero Energy Corporation,68.26,32867424814,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo
VLP,Valero Energy Partners LP,48.79,2979519527,n/a,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/vlp
VHI,"Valhi, Inc.",1.39,471408699.1,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VR,"Validus Holdings, Ltd.",44.18,3619391010,n/a,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/vr
VLY,Valley National Bancorp,9.01,2098134914,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vly
VLY.WS,Valley National Bancorp,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vly.ws
VLYA,Valley National Bancorp,27.51,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vlya
VMI,"Valmont Industries, Inc.",102.42,2359639632,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vmi
VAL,Valspar Corporation (The),79.28,6263115322,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val
VNTV,"Vantiv, Inc.",45.99,8547822584,n/a,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vntv
VAR,"Varian Medical Systems, Inc.",76.55,7416526617,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,22.61,2771812559,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/vgr
VVC,Vectren Corporation,41.88,3463634055,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/vvc
VEC,"Vectrus, Inc.",20.78,220232133.7,n/a,2014,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,4.65,3446818159,n/a,2013,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,25.63,3408676639,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",26.45,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtrb
VTR,"Ventas, Inc.",56.26,18733610922,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vtr
VER,VEREIT Inc.,7.65,6922951069,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver
VERF,VEREIT Inc.,24.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/verf
PAY,"Verifone Systems, Inc.",24.75,2764743820,n/a,2005,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/pay
VRTV,Veritiv Corporation,33.08,529283308,n/a,2014,Consumer Services,Paper,http://www.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,44.83,1.82408E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vz
VZA,Verizon Communications Inc.,27.56,0,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vza
VET,Vermilion Energy Inc.,24.42,2715154965,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vet
VVI,Viad Corp,28.38,571476225.5,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vvi
VCO,Vina Concha Y Toro,29.01,1083532174,n/a,1994,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/vco
VNCE,Vince Holding Corp.,4.48,164771788.2,n/a,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/vnce
VMEM,"Violin Memory, Inc.",0.6748,66401025.84,n/a,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/vmem
VIPS,Vipshop Holdings Limited,13.58,7898701076,n/a,2012,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vips
VGI,Virtus Global Multi-Sector Income Fund,13.83,155659900.1,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/vgi
DCA,Virtus Total Return Fund,3.56,97779348.04,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/dca
V,Visa Inc.,72.88,1.61177E+11,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",10.55,1556863901,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",10.54,138808037.2,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vpg
VSTO,Vista Outdoor Inc.,46.33,2886656578,n/a,2015,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/vsto
VC,Visteon Corporation,104.75,4276169445,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/vc
VSI,"Vitamin Shoppe, Inc",31.86,927780946,n/a,2009,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/vsi
VSLR,"Vivint Solar, Inc.",9.6,1022758954,n/a,2014,Capital Goods,Building Products,http://www.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",54.1,22777160414,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,2.42,41140000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",14.23,372901817.4,n/a,2012,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,5.16,1101991375,n/a,2006,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/vg
VNO,Vornado Realty Trust,96.15,18128205227,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno
VNOG,Vornado Realty Trust,25.593,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnog
VNOI,Vornado Realty Trust,25.61,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnoi
VNOJ,Vornado Realty Trust,25.59,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnoj
VNOK,Vornado Realty Trust,25.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnok
VNOL,Vornado Realty Trust,24.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnol
VJET,voxeljet AG,4.3,79980000,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,8.27,104623827.9,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,6.8,132870769.2,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",32.37,6970121751,n/a,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/voya
IGA,Voya Global Advantage and Premium Opportunity Fund,9.92,182067434.2,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,6.62,645773883.5,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",11.49,227559450,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,5.9399,49899169.43,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,5.1,116106844.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,4.93,728593262.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ppr
VTTI,VTTI Energy Partners LP,19.6,788900000,n/a,2014,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/vtti
VMC,Vulcan Materials Company,86.25,11498762974,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",1.93,146700369.2,n/a,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wti
WPC,W.P. Carey Inc.,58.13,6068976443,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,52.01,6412092482,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wrb
WRBB,W.R. Berkley Corporation,25.55,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wrbb
GRA,W.R. Grace & Co.,90.81,6414622250,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",194.79,12230576980,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,10.79,717498896.7,n/a,1991,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,90.45,5187369730,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",24.46,2029985494,n/a,1998,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/wdr
WAGE,"WageWorks, Inc.",41.12,1477955271,n/a,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage
WD,"Walker & Dunlop, Inc.",27.67,845767667.1,n/a,2010,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wd
WMT,"Wal-Mart Stores, Inc.",63.54,2.03448E+11,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),99.25,1.64078E+11,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dis
WAC,Walter Investment Management Corp.,15,567034455,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/wac
WRE,Washington Real Estate Investment Trust,25.98,1771270026,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",54.02,6610393854,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",52.35,23374028432,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/wm
WAT,Waters Corporation,126.72,10348435469,n/a,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",112.97,3986041953,n/a,n/a,Consumer Durables,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",44.94,1551023253,n/a,1986,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wts
WPP,Wausau Paper Corp.,10.23,512339964.8,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/wpp
W,Wayfair Inc.,42.15,3545942344,n/a,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w
WCIC,"WCI Communities, Inc.",19.54,509975573.8,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wcic
WFT,Weatherford International plc,6.97,5429927933,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/wft
WBS,Webster Financial Corporation,33.95,3112480356,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wbs
WBS.WS,Webster Financial Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbs.ws
WBSE,Webster Financial Corporation,25.66,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wbse
WEC,"WEC Energy Group, Inc.",51.47,16248278693,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wec
WTW,Weight Watchers International Inc,14.85,944772176.7,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/wtw
WRI,Weingarten Realty Investors,33.44,4144682612,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",40.62,1092614755,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wmk
